71510,kuca,izdavanje,Novi Sad,Petrovaradin,300,NULL,novo,NULL,NULL,NULL,namešteno,NULL,1,NULL,NULL,6,NULL,3000,"Izdaje se luksuzna kuća sa bazenom, sa prelepim pogledom na Novi Sad i Dunav, stambene površine 300m2, na parceli površine 1650m2. U prizemnom delu kuće je prostrani dnevni boravak, szavaća soba, trpezarija, velika kuhinja, manji salon, kupatilo, toalet, kotlarnica (grejanje na gas, struju i toplotnu pumpu vazduh-vazduh), nadkrivene terase na obe strane kuće. Na spratu su četiri spavaće sobe sa svojim kupatilima , te sauna sa kupatilom. Izdaje se isključivo ozbiljnoj klijenteli na isključivo duži vremenski period sa odgovarajućom garancijom."
71519,kuca,izdavanje,Beograd,Mladenovac opština,150,NULL,NULL,NULL,NULL,etažno,namešteno,NULL,NULL,NULL,NULL,4,1,100,"Za novu godinu cena je 250 € po noćenju, minimum 3 noćenja. Maksimalno 10 osoba.


Do Kosmaja se iz Beograda najbrže stiže auto-putem ka Nišu, a prati se isključenje za Mladenovac. Interesantniji put je nekadašnjim Avalskim putem koji od Banjice vodi kroz Jajincew pored Avale. Kosmaj je predivna pitoma palanina, ali prekriven je bujnom vegetacijom i čini jednu pravu vazdužnu banju. 

Vikendica se nalazi na super lokaciji odmah pored glavnog puta koji vodi ka spomeniku i Restoranu Piknik, 100m ispod  predivnog manastira Tresija iz 14. Veka koji svakako morate posetiti ako se uputite na Kosmaj.

Unutrašnjost vikendice je lepo stilski uređena i pravo je uživanje boraviti u istoj. Poseduje klimu i Wi-fi. 

Veliki dnevni boravak (preko 70 kvm) kompletno okružen staklom  sa predivinom pogledom, je idealan za uživanje i okupljanje porodice i prijatelja. Na spratu su 3 spavaće sobe.

Oko Vikendice se nalazi prostrano dvorište čiji pogled ništa ne zaklanja tako da možete uživati u predivnom širokom pogledu za koji se ne zna da li je lepši preko dana ili noću.

U dvorištu se nalazi bazen idealan za uživanje u vrelim letnjim ali i toplim jesenjim danima. Pored bazena gostima je na raspolaganju roštilj, teren za stoni tenis, teren za mini fudbal, prelep voćnjak za šetnju i dovoljno mesta stolica, ležaljki/ljuljaski za odmor.

Komotno mogu spavati 7 osoba a moguće je da spava i 9 osoba. 

Cena za radne dane 100 €. 

Vikend dani – od 110 € do 130 € po noćenju u zavisnosti od broja osoba.

Kontakt telefon: 060 434 66 22


"
71531,kuca,izdavanje,Novi Sad,Gradske lokacije,72,NULL,novo,NULL,NULL,na struju,namešteno,NULL,NULL,NULL,NULL,NULL,1,70,"Kuća idealna za odmor i rekreaciju.oDvorište, bazen, roštilj, blizina Dunava, učiniće Vaš odmor idealnim. Kuća poseduje kuhinju, kupatilo, dnevni boravak, dve spavaće sobe, terasu, tv i wifi. Mogućnost spavanja do 8 osoba. Za boravak duži od 3 dana cena dogovor.

Petar , tel.br. 063541451"
71550,kuca,izdavanje,Novi Sad,Petrovaradin,230,NULL,uobičajeno,NULL,NULL,na gas,NULL,NULL,NULL,NULL,NULL,4,NULL,2000,"Izdaje se novija kuća u jednom nivou, sa bazenom na placu od 500m2. Moderno opremljena, komforna. U dvorištu pomoćni objekat sa kupatilom. Useljivi odmah. Kontakt: 0631119000"
71568,kuca,izdavanje,Beograd,Voždovac opština,280,NULL,NULL,NULL,NULL,na gas,namešteno,NULL,1,NULL,NULL,12,NULL,1500,"Agencijski ID: 65277, 20a, spratna, struja, kanalizacija, terasa, garaza, parking, dvorište/bašta, cela. kuca za izdavanje, kvadratura 250m2, plus pomocne zgrade i ostava. klimatizovana. grejanje na gas ili kamin. u sklopu kuce je bazen, 2 garaze, 2 radionice, rostilj, pekara, susnica za meso, radionica, basta, podrum, igraonica, teretana, sauna. poseduje 3 kupatila. vredi pogledati. hvala sto ste procitali oglas. Više xnformacija na: www.beocitynekretnine.rs Telefoni: 060/328-3901 • 060/555-9720 • 011/328-3901. Kontakt van radnog vremena: info@beocitynekretnine.rs"
71587,kuca,izdavanje,Beograd,Voždovac opština,300,NULL,renovirano,NULL,NULL,na gas,namešteno,NULL,1,NULL,NULL,NULL,NULL,1500,"Kuca, Farmaceutski fakultet, bazen,povoljna Agencijska uslugk 50% od prve zakupnine po realizaciji. ID oglasa: 39102."
71599,kuca,izdavanje,Novi Sad,Sremska Kamenica,120,NULL,novo,NULL,NULL,etažno,namešteno,NULL,NULL,NULL,NULL,NULL,2,250,"Izdajem Vilu Bocke koja je kompletno i luksuzno opremljena. Ima dve odvojene stambene jedinice sa zasebnim ulazima - donja jedinica poseduje dnevni boravak (garnitura na razvlačenje) sa odvojenom kuhinjom i kupatilom, površine 40m2, - gornja jedinica ima 3 sobe (1 bračni ležaj, 2 singl i garnitura na razvlačenje), sa dnevnim boravkom (kauč koji se ne razvlači), kuhinjom i kupatilom, površine 80m2. Ukupna površina je 120 m2. Smeštajni kapacitet je 8 osoba. Poseduje dva led televizora, klimu, tri frižidera, veš mašinu, sudomašinu, kompletno posuđe (tanjiri, čaše, uscajg,...)

Poseduje bazen 4x8 m, dubine 140cm, ležaljke za sunčanje, veliku terasu sa dve velike udobne pletene garniture za sedenje, baštenska ljuljaška, letnjikovac, sto i klupe za ručavanje, roštilj, nadstrešnica za kola, kapija na daljinski, sto za stoni tenis...

Nalazi se u Sremskoj Kamenici, u naselju Bocke, na uzvišenju i ima pogled na reku Dunav sa prelepim zalaskom sunca.

Udaljena je svega 7 km od petrovaradinske tvrđave i isto toliko od centra grada.

Vila Bocke je moderna, komforna, pogodna za manje proslave, team building-e, okupljanja...

Cena zakupa zavisi od broja noćenja, osoba kao i tipa korišćenja iste.

Cena se posebno određuje za period trajanja Exit festivala i praznika.

Za sve detalje u vezi iznajmljivanja pozovite direktno vlasnika na broj"
71631,kuca,izdavanje,Vrnjačka Banja,Vrnjačka Banja,65,NULL,NULL,NULL,NULL,centralno,namešteno,NULL,NULL,NULL,NULL,NULL,NULL,35,"Izdaje se namestena kuca koja poseduje dve spavace sobe,dnevni boravak,kuhinju,IPTV,WI-FI,klima,centralno grejanje.Izdavange je na dan,nalazi se u blizini Olimpijskog bazena,a u neposrednoj blizini su dva restorana i market.Kraj je veoma miran i prijatan,pogodan za porodicu sa decom ili bracne parove.Cena po dogovoru"
71681,kuca,izdavanje,Beograd,Voždovac,400,NULL,NULL,NULL,NULL,podno,namešteno,NULL,1,NULL,NULL,NULL,4,3400,"Prelepa kuca moderno i kvalitetno građena, sendvič zidovi i

alu otolarija (nagibno klizna).

Kuća ima 2 spavaće sobe, 2 apartmana ,radnu sobu ,dnevnu sobu sa kaminom i trpezarijom ,kuhinju, perionicu, dva garderobera (sobe), ostavu ,kotlarnicu ,garažu i rekreacioni prostor sa bazenom. Grejanje više načina toplotna pumpa, elektični kotao ili daljinsko grejanje (gradska toplana) način zagrevanja 70 % podno grejanje 30%radijatorsko.

Poseduje veliki trem sa roštiljem i sušnicom, ima staklenu zimsku baštu.

Ima dve zelene površine.

Beautiful houses modern and quality built, sandwich walls and

aluminum joinery (tilting sliding).

The house has 2 bedrooms, 2 apartments, study room, living room with fireplace and dining room, kitchen, laundry room, two wardrobes (room), storage room, boiler room, garage and recreation area with swimming pool. Heating multiple ways heat pump, electric boiler or district heating (city heating plant) heating mode 70% underfloor heating 30% radiator.

It has large porches with barbecue and drying oven, it has a glass winter garden.

It has two green area."
71712,kuca,izdavanje,Beograd,Savski Venac,450,1935,uobičajeno,NULL,NULL,na gas,polunamešteno,NULL,1,NULL,NULL,6,3,4300,"6,0 Kuca , Savski Venac , Dedinje , blizina Uzicke , rezidencijalna zona , ekskluzivna lokacija , 450m2 , 35 ari , autenticna , salonska vila ,  pozicionirana u mirnoj ulici , u  neposrednoj blizini  Internacionalnih škola , okružena predivnim   dvorištem , cetinarima , egzoticnim zelenilom  ,  prostranim , otvorenim bazenom , garaza , teci broj parking mesta ...rentira se prazna ili namestena , zavisno od potreba zakupca ....
Struktura :
VPR - antre ,  prostrana dnevna soba sa bibliotekom - dva salona sa izlazom na terasu sa silaskom u bastu , prostrana  kuhinja , trpezarija , terasa  , toalet .

1 .sprat - prostrani antre / radni deo  , terasa , dve spavace sobe , dva kupatila 

PTK - spavaca / radna  soba  .

NPR - dve  spavace sobe / hoby prostor , gym , ostava , tehnicka prostorija , kupatilo . Agencijska provizija 50%"
